Tex2	4257.78290119569	1.50303140861048	0.0803677472537715	18.7019228480358	4.77513151053799e-78	1.89135847234415e-75
Rhoj	1450.77904206377	-1.49008922063207	0.0800384002099036	-18.6171789631509	2.33178746306954e-77	9.04344904427137e-75
Net1	3466.08099857288	-1.57203905325763	0.084608573928939	-18.5801388707715	4.65299623924219e-77	1.76775873448434e-74
Timeless	2114.01180941978	1.5728449126866	0.0846963522434733	18.5703973196531	5.57886152740491e-77	2.0771217238834e-74
Midn	2253.04843733598	1.27985740035892	0.0692822819118313	18.4730838107738	3.40089636456112e-76	1.24139385730725e-73
Sema3g	1141.53506483667	2.04028620415133	0.110454026752845	18.471813695998	3.48187006222069e-76	1.24650948227501e-73
Fbp2	1034.24058110516	-1.701391460664	0.0937266221859469	-18.1527021990461	1.22236855582076e-73	4.29351189342627e-71
Serpinb11	275.223075084938	2.9932927398975	0.16619324300442	18.0109172056886	1.59956015262702e-72	5.51433551876012e-70
Foxn3	1285.22495836866	-1.45684614646328	0.0811641241211377	-17.949385424143	4.85243571269084e-72	1.64241714959005e-69
Pak3	2863.4665137001	1.66403096759897	0.0929800531960105	17.8966446071078	1.25244136845696e-71	4.16347294914191e-69
Orai3	657.596824518519	-1.87322563516332	0.105058513741465	-17.8303077823191	4.11151536532928e-71	1.34280649194684e-68
Yipf6	1283.81960572929	1.57430532940056	0.0886576364978186	17.7571317214089	1.51796069273516e-70	4.87213038895824e-68
Klhl6	667.044142754076	-1.85873585067204	0.104892794556943	-17.7203387375001	2.92147891824112e-70	9.21800873592826e-68
Bmx	319.84448492886	3.08859754629579	0.17443675030682	17.7061172078889	3.76142171337871e-70	1.16704377693763e-67
Peg10	421.696607347187	-2.376386285108	0.134230872668465	-17.7037237251479	3.92477004045636e-70	1.19776260775632e-67
Mthfd2	1195.62560713552	1.44809627409753	0.083176690335895	17.4098809203592	6.94281843934556e-68	2.08463722688479e-65
Cfl1	15259.5917320276	0.951437866245323	0.0547585209749352	17.3751564013357	1.27258859945087e-67	3.76039831228212e-65
Sema6a	943.970556201082	-1.91226282532259	0.110814976479648	-17.256357272916	1.00238341649982e-66	2.91568276274384e-64
Lrig1	4174.27511415917	-1.19854246531294	0.0696164326500961	-17.2163729120826	2.00144622262974e-66	5.73214198161157e-64
Cmklr1	360.486109156335	-2.76336497247778	0.161019490019517	-17.1616800683124	5.14048502367606e-66	1.44992832122354e-63
Slc1a4	856.949291037079	1.7655167989269	0.102888963375387	17.1594381069373	5.34280353539709e-66	1.4845019494769e-63
Trim2	801.47729646488	-1.67571701731295	0.0978110459609344	-17.1321858472123	8.53855210478242e-66	2.3375542056269e-63
Rorb	458.798012464524	2.25152554278513	0.13158260673971	17.1111182440623	1.22622548379298e-65	3.30832081250581e-63
Pcdh9	3228.73007882466	-1.48218650549282	0.0868302553220334	-17.069931442626	2.4849150838602e-65	6.60845417159164e-63
Blmh	2469.56923605942	1.13706254892507	0.0669103165340294	16.993830067248	9.12324844135752e-65	2.39209004203256e-62
Rgs12	1444.23789055433	-1.37146885085224	0.0807227229465247	-16.9898734927559	9.75994458154097e-65	2.52348789347176e-62
Pbrm1	1864.39452183935	-1.25938388073508	0.0744120020024861	-16.9244724889004	2.96995925284466e-64	7.57380293848715e-62
Slc40a1	3544.2116277885	1.04237636434086	0.0618943480068183	16.8412205299591	1.21700185896522e-63	3.06158197385089e-61
Bst1	2004.63209064609	-1.51365971008253	0.0899458231237514	-16.8285714390536	1.50694228591875e-63	3.74043167928845e-61
Tuba1b	2486.82457974485	1.19176641840704	0.0708872196596455	16.8121478614781	1.98834519092332e-63	4.87039922029323e-61
Tmem51	2273.93722461642	-1.14957520087624	0.0684103844877732	-16.8041037845899	2.27728476317873e-63	5.50570560406951e-61
Tmx1	863.105896752661	-1.9061448713393	0.113573442617242	-16.7833679019775	3.2298732968451e-63	7.70863093513696e-61
Cox8a	2970.83994374303	1.29435045581748	0.0772709611592694	16.7508005128808	5.58694053945084e-63	1.31653778585338e-60
Gsn	1471.11882838029	-1.7464222948637	0.104422267507907	-16.7246157025986	8.67338364860629e-63	2.01829637503068e-60
Canx	13489.5787558252	-1.0469472317858	0.0627258206004778	-16.6908495060457	1.5278129089214e-62	3.51132902623219e-60
Tsc22d1	8790.83470930957	1.35779692102932	0.0815767033142511	16.6444201085057	3.32168234616875e-62	7.54102909222896e-60
Uspl1	1661.98612638689	1.30462344586366	0.0783879720521287	16.6431585319758	3.39242179567873e-62	7.6088342347416e-60
Efnb2	1882.17175552518	1.43093388233919	0.0862570962949779	16.5891728773914	8.3461846749523e-62	1.84967349891562e-59
Plcb4	1565.29480724092	-1.89900012335794	0.114573600023744	-16.5744999106636	1.06545582195362e-61	2.33347359782219e-59
Fyco1	1019.26873981101	-1.63994980382057	0.099019551924191	-16.561878658834	1.3142554706025e-61	2.84490463264374e-59
Pcdh1	3797.97321674254	1.1623542621181	0.0702293218652948	16.5508398948745	1.57884572408638e-61	3.37836689650483e-59
Rpl14	5059.55488226822	0.990096066042306	0.059931848271719	16.520365958904	2.61804699858995e-61	5.53835942338073e-59
Ran	8417.45442790723	0.980701162531942	0.0594175527008552	16.5052432817184	3.36374740296087e-61	7.03590130938422e-59
Uqcrc2	1758.18913817608	-1.3497121347555	0.0826246292581404	-16.3354697851491	5.52054115497614e-60	1.13045310155766e-57
Tlr3	628.175902764809	-1.93709984926501	0.118582873196602	-16.335409971501	5.52595789867572e-60	1.13045310155766e-57
Wwp1	1990.83810639785	-1.50836359248015	0.0925537326627399	-16.297166511658	1.03374633864898e-59	2.09176324350972e-57
D030056L22Rik	407.513785639539	2.05821596884611	0.126696785390059	16.2452106618927	2.41510387593933e-59	4.83436276929964e-57
Sord	586.009976376359	-1.91817186553489	0.118148484893041	-16.235264187022	2.84022510824396e-59	5.62485432075209e-57
Jup	731.643467425997	-1.62107326281953	0.10000269239741	-16.2102961826007	4.26508176086711e-59	8.35776442740023e-57
Azin1	4456.56669368207	1.05280277090604	0.0656538595477469	16.0356569767295	7.20179359306875e-58	1.39654780758925e-55
Clic4	4141.80293713434	-1.0026008626099	0.0628292646568555	-15.9575457087655	2.52465744261243e-57	4.84526009811062e-55
Itpr2	4304.23513398993	-0.95916397588345	0.0602824483507018	-15.9111648933596	5.30177693465617e-57	1.00712121852612e-54
Txnrd1	11303.6347491588	1.41050934795371	0.0890286016695073	15.8433281159443	1.56323519887222e-56	2.93951378406114e-54
Plin3	1041.75681986693	-1.42288984030895	0.0898635646887266	-15.8338904675951	1.81634810394089e-56	3.38131363029636e-54
Pgf	4068.8097908429	1.06494214044144	0.0673502282818601	15.8120049123615	2.57151254065155e-56	4.73973044126427e-54
Cyb5r3	11276.7029020187	-1.0662055320059	0.067637098934398	-15.7636200961254	5.53684727344589e-56	1.01052891022028e-53
Rnf34	782.377197852204	1.54475795086544	0.0981675706681544	15.7359292926514	8.57879485719124e-56	1.55051305884924e-53
Dnajc10	3409.35792000096	-1.00960639867091	0.0644044212802579	-15.6760417779018	2.20578515971626e-55	3.9483554358921e-53
Aggf1	864.500061347749	1.48565890546779	0.094847066374515	15.6637307009738	2.67721233927708e-55	4.7465699912364e-53
Chchd2	4311.78910803141	0.932784187701699	0.0595630245914154	15.6604570385792	2.81864377020304e-55	4.95017664397168e-53
Vps28	816.717368917654	1.47336110422373	0.0944016951762455	15.6073585487316	6.48675147186313e-55	1.12857350841312e-52
Arf1	6587.55256838437	0.904081408989165	0.0580267235053504	15.5804318144174	9.88844955676001e-55	1.70447571248745e-52
Hip1	4484.03544079174	-1.23509808169537	0.079350612208552	-15.5650731269627	1.25726357401574e-54	2.14726777008047e-52
Plpp2	3195.56519830427	-1.00247373034969	0.0645078030023865	-15.5403483561919	1.84975215596478e-54	3.11898404180652e-52
Flt4	2751.34653977089	-1.0594523099046	0.0681758084588923	-15.5400036149687	1.85972941899723e-54	3.11898404180652e-52
Vps35	4220.03249517468	-1.19165064588397	0.0767622501623618	-15.5239149889885	2.39012654626282e-54	3.97273176653828e-52
Ywhag	4588.521492313	0.989830752692825	0.0640011980632597	15.4658159947953	5.90205961989831e-54	9.72325149416168e-52
Tgfb3	891.740823196401	-2.04992755773573	0.132591330943974	-15.4604946125922	6.41044089222456e-54	1.04681375131274e-51
Gbp9	14777.7388412014	-1.28114211235207	0.0828910347456419	-15.4557379610878	6.90166102999754e-54	1.11722888464725e-51
Lars	2323.23362810155	1.09127152786971	0.0706436562124304	15.4475516469332	7.83640030709147e-54	1.25760713893806e-51
Tlr13	1068.21245740609	-1.41412757555931	0.0917455147349115	-15.4135881154003	1.32638086926944e-53	2.11041933865982e-51
Tmem86a	292.074615302399	-2.38215607798529	0.154854514185866	-15.3831878296171	2.12235732574651e-53	3.3482884725506e-51
Pxn	3840.72606782643	0.99868525232336	0.0649331852210681	15.380198105534	2.22266559610622e-53	3.47707081824482e-51
Arrdc4	1078.47925899811	1.43218514600807	0.0932916666050198	15.3516942951795	3.45055407657739e-53	5.35295955746372e-51
Fam63b	777.100394361575	-1.60337660054086	0.10447193944943	-15.3474378765313	3.68453375633817e-53	5.66870086016457e-51
Sdpr	7570.63389307177	-1.40602230346165	0.0916583276158683	-15.3398206145999	4.1433836049603e-53	6.32239583524106e-51
Map2k1	713.961038860317	-1.66755379836116	0.10872627422615	-15.3371741120519	4.31577634310681e-53	6.53190995148588e-51
Plekha3	870.550438707019	-1.41798560916341	0.0926463992093271	-15.3053504643995	7.04216349871022e-53	1.05723319106443e-50
Bud31	1003.59148045059	1.3557940583046	0.0886198353214649	15.2989909469647	7.76512053278195e-53	1.15644387070615e-50
Slc22a4	213.223786766479	2.59948147563854	0.17025811053188	15.267886314008	1.25164759204197e-52	1.84925964868677e-50
Parp3	1204.44544021747	-1.37185671649881	0.0901170367188603	-15.2230562216401	2.48639139414191e-52	3.64461907034218e-50
Nckap1	4945.72526123292	0.970903386027058	0.063876408890313	15.1997177501677	3.55147934664631e-52	5.16518277477872e-50
Nfib	2615.23888051709	-1.04880213267569	0.0690289949494019	-15.1936462850786	3.89629653941247e-52	5.62274855641105e-50
S100a16	1272.99018370793	1.49310405010102	0.0984423174897371	15.1672988626734	5.8224066314635e-52	8.33768629625573e-50
Tmem176a	1805.16588674548	-1.23733687632098	0.081727085902737	-15.1398629065709	8.83977794712551e-52	1.25619317758541e-49
Xpo4	1001.09455250078	1.27541781465968	0.0843657538241718	15.1177196533774	1.23754360503885e-51	1.74531149631843e-49
Plau	9168.39702341278	1.24443069926138	0.0824229285824774	15.0981131180765	1.6663389640904e-51	2.33237339515089e-49
Adamts4	3801.40458537758	1.10627360186707	0.0733607598973293	15.0799092514218	2.19570546316674e-51	3.05039200763522e-49
Ano6	5657.6434086112	-0.886882515178361	0.0588376300708325	-15.073389497685	2.42353725398746e-51	3.34196811260967e-49
Ei24	1093.1880460753	-1.32519824793294	0.0884001282351994	-14.9909086603029	8.41934339469294e-51	1.15245953408532e-48
Tead2	1318.21911943157	-1.58245674687576	0.105844466099166	-14.9507745203529	1.53948203443792e-50	2.09189763161287e-48
Nhp2	1240.445017892	1.31327323795023	0.0880230644776279	14.9196491367784	2.45561186633554e-50	3.31258481910887e-48
Kif1c	3398.17882225801	-1.15137596866385	0.0774580846217527	-14.8645034832234	5.60287356031355e-50	7.50381972653216e-48
Mthfd1	1331.49086930104	1.24102962709996	0.0836018840334103	14.84451745853	7.5496087386279e-50	1.00388225913069e-47
Ptgs2	3887.23183414782	1.45799756657004	0.0982726618617741	14.8362478327981	8.54009761706759e-50	1.12753515772575e-47
Adsl	1663.93597784366	1.11251049896569	0.0754160172263692	14.7516474600664	3.00244910097463e-49	3.93616848336223e-47
Abcc4	2880.05896089481	1.57283223209443	0.106955898206664	14.7054277367232	5.94938038946631e-49	7.74501156155978e-47
Ptprj	798.707129511652	-1.3551787942984	0.0925354691504894	-14.644965943756	1.45073931677175e-48	1.87548355007104e-46
P3h2	1062.29592885712	1.44192104409906	0.0985893481079389	14.6255256959444	1.9307379740059e-48	2.4788012499375e-46
Arhgef10	648.303682235991	-1.690457743654	0.115880007676511	-14.5880016540304	3.34863408766661e-48	4.26973782027408e-46
Fosl2	4467.2898830077	1.22041652435599	0.083705291480208	14.5799208481886	3.76953512053856e-48	4.77371876217318e-46
Syne3	1006.36402193462	-1.39038536915077	0.0954173643368939	-14.5716178476873	4.25688940690239e-48	5.3544765674929e-46
Csnk1a1	4340.62289576842	0.885181994568919	0.0609017635186096	14.5345872340533	7.3153147587505e-48	9.13972480193955e-46
Ace	2411.65782523873	-1.03057041182256	0.0709848049575183	-14.5181833272532	9.29408637579661e-48	1.1534580798122e-45
WI1-1003N17.1	423.198335100196	2.2134821458124	0.152706310822959	14.4950273101589	1.30250567270578e-47	1.60579109954244e-45
Snx5	2540.19426429388	0.977637650146474	0.0674530343557153	14.4936052096764	1.32976126459791e-47	1.62860761195754e-45
Hvcn1	203.855200798235	-2.54176887907086	0.175513947469666	-14.4818626423416	1.57763294803848e-47	1.91955653337806e-45
Celf1	2781.12571624646	0.93607100964122	0.064907474392794	14.4216212138604	3.78349669328975e-47	4.57360873001831e-45
Pdlim5	2197.47057889753	1.03757129435378	0.0719502162204319	14.4206834789072	3.83525630594937e-47	4.60626654139054e-45
Uba2	2343.39192792808	0.973138004060588	0.0675131208447861	14.4140574733295	4.22162915287996e-47	5.03781078910342e-45
Myct1	3480.50699530204	-1.07116105098806	0.0744048666711829	-14.3963842542966	5.45222098094343e-47	6.4648755274677e-45
Lynx1	249.414106705262	-2.42173957505577	0.168432921080797	-14.3780655201845	7.10529329635808e-47	8.37165443069633e-45
Exoc4	4628.4641578216	-0.999960295245548	0.0696593323322932	-14.3550083207154	9.91136307969015e-47	1.16043984334284e-44
Gas6	677.146770963052	-1.50421204974345	0.104796648239072	-14.3536274777787	1.01107400325579e-46	1.17638460278811e-44
Tlr2	515.093244810443	-1.64430616865711	0.114629182808711	-14.3445685327886	1.1521458513654e-46	1.33219547633653e-44
Ptger4	598.901751876399	1.82743597787654	0.127418026186877	14.3420521614134	1.19469751773966e-46	1.37286969075565e-44
Slfn5	9590.01364349812	-1.25110501968131	0.0873049166939247	-14.3302928066177	1.41522656076842e-46	1.61631028559908e-44
Ndst1	1422.88279407715	1.16878602233369	0.0817154386395234	14.3031236421508	2.0920454590698e-46	2.37472672353923e-44
Trp53i11	760.64792265463	-1.37539433708468	0.0965317686485243	-14.248100457918	4.60641238982607e-46	5.19714988175771e-44
Dscr3	1776.12034986066	-1.02049547045089	0.0717398085531453	-14.224953913766	6.41465957970433e-46	7.1936929358901e-44
Ccdc50	3253.69726504891	-0.99528246305515	0.0701898053711902	-14.1798721023904	1.22068827509768e-45	1.36073849875559e-43
Itga3	14641.6457114839	1.1109348789341	0.0783673506032261	14.1759912818639	1.29008477397207e-45	1.42953679477762e-43
Layn	401.131187685424	-1.89999363773019	0.134460678087014	-14.1304778821704	2.46466077926556e-45	2.71491864300637e-43
Clcn4	688.003895020426	-1.51973934217953	0.107558894992674	-14.1293692379699	2.50376834426839e-45	2.74177361746472e-43
S100a10	2979.82992547039	-1.15178539637553	0.0815755008908287	-14.1192561957658	2.89025780256249e-45	3.14649352353821e-43
Hmga2	4064.21612025858	-1.4377074458098	0.101865345601751	-14.1138032499356	3.12272142417334e-45	3.37980128095412e-43
Cdk19	408.876990791348	-1.75654893836338	0.125457641633964	-14.0011315013262	1.5340866569793e-44	1.6507836535449e-42
Ubfd1	2790.47929565878	1.02725978166897	0.0735105024588306	13.9743267602378	2.23618177919829e-44	2.39245747135376e-42
Olfm2	553.312206100953	-1.65629015634934	0.118617478104778	-13.9632892455047	2.61099931746504e-44	2.77750647393881e-42
Ccnt1	2536.51955374302	0.955273970988073	0.0684421882931089	13.9573849815707	2.83651799458354e-44	3.00026244245268e-42
Tmco1	454.101489504867	-1.62188143416865	0.116232626356908	-13.9537536490697	2.98473854929094e-44	3.13920298494916e-42
Klhl24	3051.88920927983	-1.11470634579666	0.0799934794325536	-13.9349651209574	3.88390084352949e-44	4.06194933163735e-42
Ubxn2a	589.842916888267	-1.53594738970645	0.110696894461013	-13.8752527537925	8.947712921076e-44	9.30562143791904e-42
Krt20	1333.94181565761	1.12401201534859	0.0811327668919414	13.8539835187136	1.20348461485174e-43	1.24467053278222e-41
Tmem44	1851.304271949	-1.01127513678288	0.0730490584553679	-13.8437805793316	1.38714786388721e-43	1.42669307370853e-41
Phkb	937.966693242305	-1.2427041203432	0.0898591640485471	-13.8294645126213	1.69275921291059e-43	1.73145085206284e-41
Ass1	1892.2943531589	-1.11755153679706	0.0809194449139599	-13.8106673616624	2.1978596158696e-43	2.23581172726932e-41
Vdac2	4075.14605194602	-1.03821481994724	0.0752750262972016	-13.7922877083849	2.83620940478979e-43	2.86950403693297e-41
Serp1	2490.14910417734	1.01560466456186	0.0737390394797315	13.7729576046487	3.7071970398601e-43	3.73044216724516e-41
Eaf1	1981.55315229114	0.978582568564237	0.0711334684876607	13.7569921637378	4.62366600231368e-43	4.62764334941244e-41
Rgs2	3099.21575541253	1.30663166446488	0.0951331819303338	13.7347625502711	6.28618231072076e-43	6.2579449142448e-41
Rrn3	2423.49678850999	0.929667981743864	0.0677078413823078	13.7305807239453	6.65975673719058e-43	6.59457613933722e-41
Csf2rb	175.628222687824	-2.63908015736852	0.192698267733465	-13.6954015643713	1.08160729702462e-42	1.06535457361959e-40
Sos1	2131.14747024098	0.948492338369464	0.0693761141870588	13.6717420611371	1.49766276319663e-42	1.46739421050887e-40
Srp9	1128.36604300162	1.15723318982121	0.0849873042734084	13.6165419025215	3.19334164054187e-42	3.11242136022657e-40
Jam2	12139.3745539789	0.933291446451858	0.0685801732768673	13.6087647764323	3.55196345302013e-42	3.44392456465743e-40
Ftl1	21554.6323417738	1.15696644330497	0.0850698056563591	13.6002008512698	3.99335278885829e-42	3.85182671074539e-40
Ttc3	3666.05828195769	-0.898816704931214	0.06627034801183	-13.5628789028053	6.64749227125902e-42	6.37885134648237e-40
Skap2	2027.45011994468	-1.00711593198561	0.0742665310847146	-13.5608317404351	6.83565538958729e-42	6.52577234525933e-40
Cnbp	8792.96533576356	0.740111516287385	0.0546997162772526	13.5304452501368	1.03395487076893e-41	9.82046116032366e-40
Lhfp	296.423901797289	-2.29297537486177	0.169478211096224	-13.5296175244609	1.04566266153896e-41	9.88124675492859e-40
Las1l	1087.64062076692	1.32077919771392	0.0976625864033514	13.5239014893486	1.13019289017413e-41	1.06260963855967e-39
Il6	306.06677936033	1.87618013321514	0.139043038770654	13.4935207817906	1.70747811168789e-41	1.59730716216994e-39
Mapkapk2	2003.66942781344	1.09871601906093	0.0814980588036826	13.4814992551857	2.0098090584273e-41	1.87073027158413e-39
Abcc5	6342.45366919122	-0.785962737801858	0.0583525926005356	-13.4691999579577	2.37424618362297e-41	2.19895357981717e-39
Slc25a11	713.463496597109	-1.43268941771107	0.106477683013136	-13.4553023428799	2.86564777662941e-41	2.63122393442261e-39
Arf2	2060.22031162912	-1.09835329998134	0.0816303371938555	-13.4552096406631	2.86924397662113e-41	2.63122393442261e-39
Klhl4	847.839923169476	-1.66381997420757	0.123700478788572	-13.4503923549994	3.06243022957321e-41	2.79461770361445e-39
Gfod1	908.026277376312	1.23615085116422	0.0920717888857742	13.4259458420843	4.26108891510809e-41	3.86948445090987e-39
Tfec	525.643003236337	-1.56365289650604	0.116694812471932	-13.3995064851931	6.08665385193362e-41	5.50044408289302e-39
Map1lc3b	3211.86269015571	-0.865273067726981	0.064586944370111	-13.3970274668607	6.29336591767956e-41	5.65977294316535e-39
Sulf2	2275.94851256145	-1.00659819393146	0.0751487646601915	-13.3947403990353	6.49025760186168e-41	5.8087805536662e-39
Samd12	678.288631059665	-1.42436760823076	0.106496632110605	-13.3747666945134	8.49197326003001e-41	7.56395091907745e-39
Psme4	2405.83221320129	-0.948388328403872	0.071010860587566	-13.3555391464997	1.09959109629528e-40	9.74761326125374e-39
Camkk2	1698.11947650446	-0.999489673197289	0.0752478698184663	-13.2826307988324	2.91953630159598e-40	2.57583354457397e-38
Osbp2	228.962410758613	2.15802792830445	0.162667185272822	13.26652283732	3.61991745377741e-40	3.17869732639246e-38
Dcaf7	3460.99603395525	0.857106613054678	0.0646746878611648	13.2525821368416	4.35941733440598e-40	3.81008981677473e-38
Rps12	8426.96401482793	0.732985706750308	0.0553241522340686	13.2489279483064	4.57694563366535e-40	3.98151494936047e-38
Nrp2	6180.02545929803	-1.0885280750083	0.0826284587065199	-13.1737671505473	1.24240365870693e-39	1.07574820979015e-37
Mr1	417.280360665907	-1.62645550941945	0.123496525814759	-13.1700507256299	1.30509956592253e-39	1.12480247774138e-37
Ccser2	6496.95676297088	-0.936037310959653	0.0710941731665376	-13.1661607311614	1.37409494056803e-39	1.17880882090389e-37
Vsig2	1536.31065016087	1.12988067091649	0.0858912059094497	13.1547887697334	1.59729264393666e-39	1.36399999355619e-37
Zdhhc21	876.812354543936	1.3102830309854	0.0998628932597246	13.1208198382316	2.50213341378773e-39	2.12692765438686e-37
Ttc37	1560.77928825466	1.00377307806468	0.0765220135173479	13.117442052634	2.61617128336242e-39	2.21375657323068e-37
Nudcd2	1113.80219491931	1.10970314735436	0.0847335391041894	13.0963861427983	3.45312010808086e-39	2.90874587927753e-37
Plekhg1	7377.71081305673	-0.738794465791928	0.0564203216905337	-13.0944745378133	3.54116515051553e-39	2.9694743442341e-37
Slc2a9	365.471701353381	-1.69137482999052	0.129246817419193	-13.0863944177813	3.93865125878838e-39	3.27330052828591e-37
Hmgb2	1002.59898236753	1.29449586774004	0.0989178070253457	13.0865807347341	3.92900429752641e-39	3.27330052828591e-37
Lrrc59	4384.20546045119	0.856611306079334	0.0655012075649586	13.0777941037166	4.4105456306503e-39	3.64918744267493e-37
RP24-114E18.8	3043.16856286527	0.818483833121022	0.0626152138664818	13.071644774165	4.78202520650332e-39	3.93903456833035e-37
Ly6c1	6130.23535380625	-0.86993417876071	0.0665791808958985	-13.0661592265744	5.13956881294543e-39	4.21489925206133e-37
Igfbp3	46288.5039807733	0.755379408282507	0.0578265759178116	13.0628417175542	5.3685713308671e-39	4.38339139892201e-37
Deptor	410.18384522004	1.58212742787829	0.121124539996988	13.0619891552747	5.42904299400289e-39	4.41340892473179e-37
